user_id,b1_cos_sim,b2_cos_sim
191808,0.652276873588562,0.6488175988197327
52285,0.6435731649398804,0.6267577409744263
115134,0.6331421732902527,0.63655024766922
194264,0.6382980942726135,0.6083120107650757
30313,0.6408328413963318,0.6344177722930908
104615,0.6100727915763855,0.6019937992095947
123513,0.6590775847434998,0.7137771248817444
153840,0.6264240741729736,0.6116653084754944
39877,0.6056432127952576,0.5821049213409424
120599,0.6043943166732788,0.5766960978507996
2419,0.6255330443382263,0.5916378498077393
58809,0.5970728993415833,0.5316634178161621
108751,0.6076005697250366,0.574970543384552
50567,0.6447622776031494,0.637212336063385
99057,0.6201130151748657,0.6034547090530396
204388,0.6435060501098633,0.6411037445068359
159759,0.603296160697937,0.539781928062439
35651,0.6303688883781433,0.5751296877861023
103464,0.60321044921875,0.5748592019081116
26209,0.6397669315338135,0.6187292337417603
40096,0.6506255865097046,0.6162099838256836
202290,0.6008971333503723,0.5222870707511902
70045,0.6053206324577332,0.5728591680526733
139651,0.6914671063423157,0.6826192736625671
108367,0.6462237238883972,0.6377989053726196
117033,0.649152934551239,0.632663369178772
115644,0.6318789124488831,0.6057215332984924
70371,0.60335373878479,0.5575992465019226
23169,0.6110556721687317,0.6186332702636719
162868,0.621460497379303,0.5986856818199158
126717,0.6117810606956482,0.583088755607605
52562,0.6495024561882019,0.627300500869751
131670,0.6014432311058044,0.5692922472953796
1610,0.6016282439231873,0.574167788028717
119625,0.5934419631958008,0.5425570607185364
158331,0.6005111932754517,0.5508346557617188
31822,0.6390559673309326,0.6269062161445618
150619,0.6372063755989075,0.6404556632041931
56649,0.5873082280158997,0.6147546172142029
105444,0.6255046725273132,0.6116349697113037
17910,0.5855885744094849,0.5387161374092102
17861,0.6371300220489502,0.6153791546821594
9397,0.6319066882133484,0.5613979697227478
77650,0.6025876402854919,0.555895984172821
31226,0.6166767477989197,0.5734487175941467
88803,0.6432540416717529,0.6423321962356567
85334,0.6461688876152039,0.6311060786247253
130499,0.608844518661499,0.6031079888343811
170809,0.6289776563644409,0.6167981028556824
118883,0.6374709606170654,0.6514660120010376
51002,0.6403017044067383,0.6000430583953857
131478,0.6418272256851196,0.6419220566749573
39416,0.6143285632133484,0.6062418222427368
107325,0.6454663872718811,0.6392271518707275
50034,0.6226593852043152,0.5949960350990295
89197,0.6084983348846436,0.582687497138977
203117,0.6365953087806702,0.6316896080970764
64423,0.5905463695526123,0.5627405643463135
119459,0.6084132790565491,0.5762468576431274
7879,0.6470276117324829,0.6407285332679749
40295,0.6218878030776978,0.5909572839736938
142388,0.651215672492981,0.6669314503669739
179439,0.6211406588554382,0.5943451523780823
1828,0.598023533821106,0.5360677242279053
10189,0.6141684651374817,0.5701218247413635
34688,0.624546229839325,0.5766798257827759
24529,0.6424769163131714,0.628388524055481
198574,0.6520463824272156,0.6459982991218567
106401,0.6193292140960693,0.5901021957397461
182584,0.5916110277175903,0.5782938599586487
121120,0.6222380995750427,0.6407266855239868
91505,0.6363725662231445,0.6602761149406433
82758,0.6233298778533936,0.6152235269546509
150735,0.5903085470199585,0.628402054309845
176813,0.6235219836235046,0.5990886688232422
93964,0.627556562423706,0.592206597328186
188429,0.6145046353340149,0.5629297494888306
163498,0.5918415784835815,0.5516511797904968
62777,0.6734086871147156,0.7149673104286194
106234,0.6215673685073853,0.5572233200073242
119060,0.6111148595809937,0.539223849773407
159958,0.6031486988067627,0.5486049056053162
191669,0.616407036781311,0.5884076356887817
53483,0.617306649684906,0.6190977692604065
94644,0.6188690066337585,0.5857571363449097
152786,0.5532087683677673,0.5267083048820496
115762,0.6168873906135559,0.5815466642379761
118655,0.637533962726593,0.6074759364128113
55674,0.5903624892234802,0.5280454158782959
58339,0.629384458065033,0.6169162392616272
205148,0.6313679218292236,0.5920942425727844
2729,0.632618248462677,0.6297492980957031
125748,0.5710923075675964,0.5957061052322388
199915,0.6430088877677917,0.6234375238418579
204412,0.5946340560913086,0.6348823308944702
194753,0.6441391110420227,0.6377133727073669
120013,0.6172588467597961,0.6015640497207642
63097,0.617141842842102,0.5684165954589844
185955,0.6142346858978271,0.5433081984519958
34617,0.632742166519165,0.6124141216278076
49883,0.6039410829544067,0.5632296204566956
191085,0.6096600890159607,0.5893663763999939
96143,0.5851282477378845,0.5427465438842773
68053,0.619937539100647,0.5825660824775696
129003,0.6142966151237488,0.615121603012085
82457,0.6172676682472229,0.5915173292160034
118585,0.6369066834449768,0.661367654800415
113901,0.6561181545257568,0.6687350869178772
113699,0.6809502243995667,0.6633396148681641
25885,0.6304165720939636,0.6057296991348267
45349,0.616571307182312,0.5850751996040344
87168,0.6154143810272217,0.5933948755264282
61631,0.6561214327812195,0.6865193247795105
154522,0.6166921257972717,0.5848066806793213
93771,0.5986392498016357,0.5561196804046631
19649,0.6725736260414124,0.6915760040283203
58967,0.6540078520774841,0.6824384927749634
772,0.615179717540741,0.5780875086784363
130853,0.5967949628829956,0.5776970982551575
155349,0.6698216199874878,0.7134095430374146
55496,0.6414697170257568,0.6437475085258484
32197,0.6134939193725586,0.5579272508621216
184402,0.6301466822624207,0.6106489300727844
56018,0.6459654569625854,0.6875582933425903
84099,0.6223877668380737,0.6005915403366089
44487,0.6341589689254761,0.6640079021453857
105201,0.6603999733924866,0.659754753112793
203018,0.6256844401359558,0.612592339515686
56421,0.6247026920318604,0.5706536173820496
69083,0.6175079345703125,0.5884432196617126
25786,0.5862747430801392,0.5914955735206604
122818,0.6570821404457092,0.6337675452232361
26002,0.6217048764228821,0.5986019372940063
199707,0.6267978549003601,0.6556036472320557
189956,0.61815345287323,0.590157687664032
69991,0.6642439961433411,0.6450774669647217
164341,0.6476746201515198,0.6672326326370239
152638,0.6417971253395081,0.6207857728004456
179033,0.6495097875595093,0.6662603616714478
85685,0.6134270429611206,0.5874898433685303
122349,0.6537349224090576,0.6976853013038635
108185,0.6193143725395203,0.5778104066848755
181531,0.6060697436332703,0.5551028847694397
33012,0.6087962985038757,0.5794796347618103
131175,0.6184593439102173,0.6111438870429993
150859,0.6537288427352905,0.6654647588729858
129930,0.6659908890724182,0.6705291867256165
138337,0.596928596496582,0.5661237239837646
99369,0.6323678493499756,0.6057447195053101
140565,0.6408027410507202,0.648874819278717
125808,0.6322023868560791,0.6047065854072571
29378,0.6443029046058655,0.6978529095649719
119318,0.6352367997169495,0.6554268598556519
182049,0.6286429762840271,0.6008521914482117
9054,0.6327812671661377,0.6157283186912537
37199,0.5826922655105591,0.5498495697975159
98631,0.6336570382118225,0.6326436400413513
63603,0.615892767906189,0.5988181233406067
9598,0.6153242588043213,0.6196067929267883
127694,0.6386508941650391,0.631202757358551
181241,0.6040569543838501,0.5494336485862732
200249,0.6147984862327576,0.5813428163528442
184916,0.6261705160140991,0.6141440868377686
111176,0.641261875629425,0.6343043446540833
172002,0.6227734088897705,0.5908027291297913
95890,0.6135862469673157,0.5792086124420166
191730,0.64333575963974,0.6105519533157349
33648,0.6165390610694885,0.5901815295219421
69945,0.5970076322555542,0.5742205381393433
66055,0.6170054078102112,0.586900532245636
75888,0.6190536618232727,0.6063576936721802
956,0.6539045572280884,0.6538568735122681
10995,0.6472738981246948,0.6390638947486877
173117,0.622627854347229,0.5925570130348206
10775,0.6159167885780334,0.5780579447746277
73979,0.5814636945724487,0.586794912815094
95175,0.6075426340103149,0.5465824007987976
11271,0.6111196875572205,0.5689520239830017
31719,0.6328450441360474,0.6182130575180054
72121,0.6255727410316467,0.6130181550979614
105051,0.6486825346946716,0.6449461579322815
47433,0.6236525774002075,0.5883234739303589
77513,0.6050786375999451,0.582411527633667
180791,0.6276593804359436,0.5758165121078491
90136,0.5652162432670593,0.539119303226471
160895,0.6161937713623047,0.5892918705940247
32942,0.6390631198883057,0.6206459403038025
69716,0.6362807750701904,0.5923002362251282
150973,0.6403346657752991,0.6184595823287964
127966,0.6322348117828369,0.5778977870941162
158865,0.6102036237716675,0.5724260807037354
35991,0.649484395980835,0.6248817443847656
197737,0.6165809035301208,0.6116045713424683
81920,0.6087095141410828,0.5782865285873413
16092,0.6501076817512512,0.6500754952430725
191516,0.6227630376815796,0.5980689525604248
196701,0.6094061732292175,0.5869400501251221
15049,0.6282346248626709,0.6119836568832397
12892,0.6689282059669495,0.6963138580322266
201624,0.6033865213394165,0.5603084564208984
49597,0.6228834390640259,0.5627090930938721
37284,0.6344835162162781,0.6173776984214783
108780,0.6281203627586365,0.5793251395225525
113657,0.634852945804596,0.6255963444709778
90678,0.6362054347991943,0.6310570240020752
146358,0.6121662259101868,0.5834643840789795
198327,0.6058850884437561,0.6376043558120728
156084,0.6265932321548462,0.5912800431251526
188540,0.6131818294525146,0.5849456191062927
176938,0.646333634853363,0.6472091674804688
76524,0.6101594567298889,0.5728589296340942
53602,0.6098282337188721,0.5807742476463318
120609,0.6150369644165039,0.5702971816062927
85931,0.6315123438835144,0.5651757717132568
188330,0.6317045092582703,0.6435191631317139
160133,0.6218727827072144,0.5934181809425354
126206,0.6098499894142151,0.5940016508102417
104432,0.5899469256401062,0.5262637734413147
115684,0.6164788007736206,0.5815160274505615
96874,0.6175593733787537,0.588536262512207
118281,0.6265857815742493,0.6109735369682312
56345,0.6130868792533875,0.5900081396102905
42175,0.6223138570785522,0.5799786448478699
112790,0.6218050718307495,0.6035430431365967
170063,0.6300709843635559,0.6120143532752991
67977,0.6316912770271301,0.6141030788421631
19743,0.6042009592056274,0.5288979411125183
184477,0.6228015422821045,0.5924293398857117
110863,0.6580134034156799,0.6939135193824768
204890,0.6171721816062927,0.601950466632843
136500,0.6116970777511597,0.5732714533805847
14054,0.6574447154998779,0.6162877678871155
83994,0.579091489315033,0.5978745818138123
81582,0.6400412321090698,0.6443970799446106
5698,0.5881697535514832,0.6033168435096741
188867,0.6934865117073059,0.7120644450187683
148038,0.6114600300788879,0.5932302474975586
37580,0.6095974445343018,0.5924378037452698
24845,0.6287537813186646,0.6077985763549805
109615,0.5945793986320496,0.5515993237495422
145458,0.6553055047988892,0.6679268479347229
115459,0.636139452457428,0.67401123046875
46256,0.6322310566902161,0.6091682314872742
181495,0.6434575915336609,0.6317168474197388
45801,0.6676687598228455,0.6859701871871948
39658,0.6239789724349976,0.5780366659164429
164638,0.6389780640602112,0.57435142993927
181362,0.6491779088973999,0.6158010959625244
140726,0.6302246451377869,0.6214939951896667
177070,0.6166073083877563,0.6052299737930298
73265,0.6204182505607605,0.6001277565956116
103903,0.6167577505111694,0.5490320324897766
148802,0.5753476023674011,0.5786368250846863
69594,0.6105530858039856,0.5747926831245422
58539,0.5912401080131531,0.5428541898727417
86906,0.6249203085899353,0.572364866733551
3005,0.6268627643585205,0.5975350737571716
94994,0.6076979041099548,0.5578515529632568
2467,0.6495205760002136,0.6495606899261475
185567,0.6168751120567322,0.5980945825576782
178320,0.639387309551239,0.6486169099807739
174661,0.6221854090690613,0.6097256541252136
77202,0.6136817932128906,0.640664279460907
157159,0.6338986158370972,0.6248142123222351
201310,0.593806266784668,0.5732623934745789
94458,0.612891435623169,0.5951019525527954
15015,0.6392465233802795,0.6395474076271057
163879,0.6319315433502197,0.6121653318405151
158374,0.6237447261810303,0.6096305251121521
47204,0.6225835680961609,0.6118648052215576
12161,0.6223998665809631,0.602084755897522
54025,0.6078311204910278,0.5824897289276123
204662,0.6241269707679749,0.6051132678985596
48809,0.6094962954521179,0.5660255551338196
61385,0.6315667033195496,0.6235639452934265
27751,0.6174328327178955,0.6033517122268677
187705,0.6551836729049683,0.6073782444000244
155115,0.6400743722915649,0.6007769703865051
33982,0.6124593019485474,0.5814835429191589
90032,0.6358248591423035,0.614134669303894
130670,0.6126245260238647,0.5884531736373901
66917,0.6407507061958313,0.6108224391937256
90378,0.6047787070274353,0.5939677953720093
97662,0.6248680949211121,0.6012154817581177
206143,0.6178995370864868,0.5614052414894104
78953,0.6395693421363831,0.6075372695922852
1266,0.6200214624404907,0.5983014702796936
19857,0.6471455097198486,0.637118399143219
194463,0.6257103681564331,0.6103532910346985
171037,0.6155924201011658,0.5692384243011475
74550,0.6116089224815369,0.5819790959358215
88510,0.6231545805931091,0.6651005148887634
33708,0.620316207408905,0.61118084192276
190410,0.6225106120109558,0.590954065322876
61653,0.6085405945777893,0.5907897353172302
154336,0.6261727213859558,0.5728381872177124
150295,0.6816220879554749,0.7126806378364563
73564,0.6126119494438171,0.5823126435279846
29215,0.6438381671905518,0.6396750807762146
139217,0.6217411756515503,0.595003068447113
34624,0.6543990969657898,0.6739492416381836
117842,0.6183053255081177,0.6291275024414062
91095,0.6461343765258789,0.6327475309371948
9747,0.6372085213661194,0.6173854470252991
106133,0.6081191301345825,0.6073049902915955
72725,0.6137911081314087,0.5758442282676697
93477,0.6217051148414612,0.5898540019989014
174166,0.6026557087898254,0.621392011642456
127271,0.6325156688690186,0.6096557974815369
139600,0.5810979604721069,0.5195697546005249
7811,0.6187921762466431,0.5911728143692017
121403,0.6230246424674988,0.5849652886390686
14213,0.6050742268562317,0.5639150738716125
77188,0.640837550163269,0.6137688159942627
87225,0.6329953074455261,0.6285178661346436
29974,0.6422067880630493,0.6258386969566345
15021,0.6450515389442444,0.6547515988349915
140701,0.6394254565238953,0.6408108472824097
195639,0.6186410188674927,0.594325602054596
203005,0.6207616925239563,0.5521959066390991
7968,0.6304341554641724,0.6022982001304626
118625,0.648039698600769,0.682868242263794
57328,0.6408379077911377,0.6274758577346802
18844,0.6327386498451233,0.6514991521835327
102280,0.6246711015701294,0.5984757542610168
167268,0.6404522061347961,0.7026858925819397
11885,0.6136007905006409,0.5591450333595276
57088,0.6133012771606445,0.5844287872314453
201378,0.6210822463035583,0.598456621170044
182287,0.6305330991744995,0.6138137578964233
19179,0.6254101991653442,0.6378976702690125
189151,0.623142659664154,0.5897811055183411
22283,0.5959411859512329,0.5693003535270691
62760,0.679391086101532,0.7341364622116089
203176,0.6200173497200012,0.5893097519874573
64235,0.6242287158966064,0.6011343002319336
7464,0.6284176707267761,0.5766277313232422
15025,0.6067149043083191,0.5571351647377014
15363,0.6494792699813843,0.6245248913764954
103522,0.5846405625343323,0.5907691717147827
42150,0.6344428658485413,0.6064006686210632
150791,0.6249083876609802,0.6307229995727539
137460,0.6068637371063232,0.5905293822288513
202042,0.5871657729148865,0.5765007138252258
27799,0.6069618463516235,0.5817066431045532
87854,0.6244982481002808,0.6257049441337585
98400,0.625000536441803,0.6590468287467957
109052,0.6472901701927185,0.6290566325187683
30141,0.5907284617424011,0.5614404082298279
7280,0.5646690130233765,0.5214953422546387
185470,0.6068544983863831,0.5679570436477661
50144,0.6051537990570068,0.5849723815917969
70777,0.568851888179779,0.5454956889152527
77935,0.645165741443634,0.6345139145851135
157933,0.6031143069267273,0.6468337178230286
12982,0.6222788095474243,0.5995059609413147
58011,0.6094982624053955,0.580530047416687
36645,0.6511842012405396,0.6435827612876892
3743,0.5776136517524719,0.5414993166923523
55891,0.6144094467163086,0.5766056180000305
117868,0.5976091027259827,0.5459046959877014
116294,0.5846387147903442,0.5445063710212708
25239,0.6269463300704956,0.618600606918335
84030,0.6049690842628479,0.5665826201438904
173633,0.6106788516044617,0.5698458552360535
193537,0.6179977655410767,0.5847834944725037
194776,0.612299919128418,0.5757429003715515
90665,0.6290124654769897,0.623613715171814
171507,0.6222673058509827,0.5914656519889832
48978,0.6153466105461121,0.5692135691642761
68295,0.5989448428153992,0.5660808682441711
152013,0.6256139874458313,0.5929957032203674
122047,0.6114212870597839,0.6171534061431885
60034,0.6409608125686646,0.6433061957359314
1259,0.639248788356781,0.6356595754623413
170925,0.6301699876785278,0.645016074180603
5551,0.6246674060821533,0.5922189354896545
19890,0.6182687878608704,0.5912900567054749
11687,0.6272924542427063,0.6137791872024536
69550,0.6533201932907104,0.6634807586669922
51663,0.5934938788414001,0.5335637927055359
136290,0.6055437922477722,0.5643141865730286
66210,0.655975341796875,0.610887885093689
141047,0.667080283164978,0.6973869204521179
152767,0.5857712030410767,0.5959815382957458
170051,0.6452626585960388,0.6117891669273376
26262,0.618120551109314,0.5911227464675903
90906,0.6178181171417236,0.5898733139038086
118413,0.6341834664344788,0.5797269344329834
115535,0.6419826745986938,0.6587070822715759
64530,0.6352725625038147,0.6766650080680847
17610,0.607958197593689,0.5983852744102478
66749,0.6193916201591492,0.6857292652130127
122364,0.6045238971710205,0.5899044871330261
117937,0.6506061553955078,0.6861658096313477
172911,0.6350632309913635,0.5916052460670471
91794,0.6304051280021667,0.6063182353973389
160690,0.6409906148910522,0.6438748836517334
159097,0.6452902555465698,0.612753689289093
93095,0.6053563356399536,0.5720320343971252
111338,0.6150243282318115,0.6045281887054443
100027,0.6172698140144348,0.5592678189277649
17165,0.6075112223625183,0.5566753149032593
129443,0.6410385966300964,0.6200365424156189
123932,0.5825657248497009,0.5264880061149597
164242,0.6151021718978882,0.6073707938194275
31368,0.6577886939048767,0.6347774863243103
30299,0.6357627511024475,0.6365910172462463
124571,0.6083299517631531,0.5751437544822693
114795,0.6312649846076965,0.6022897958755493
124720,0.6419887542724609,0.625501275062561
20058,0.6633937954902649,0.6821431517601013
23064,0.6211045384407043,0.5963518619537354
128654,0.6597052812576294,0.6515905857086182
134936,0.6213217973709106,0.6177636384963989
110212,0.6416418552398682,0.6048233509063721
173631,0.6394785642623901,0.6232866644859314
9092,0.6117408871650696,0.5641024708747864
90968,0.6070777773857117,0.5899355411529541
147695,0.6139365434646606,0.5869131088256836
4568,0.64506995677948,0.6133917570114136
144599,0.6253079771995544,0.5771111845970154
154013,0.6372940540313721,0.6206642985343933
141335,0.6503061056137085,0.6377807259559631
196036,0.6631436944007874,0.683008074760437
201239,0.6199098229408264,0.6089724898338318
28178,0.6264722943305969,0.5865430235862732
69126,0.637473464012146,0.6297393441200256
85085,0.6101158857345581,0.5693605542182922
18595,0.62042236328125,0.6186118721961975
126480,0.6085365414619446,0.5671960115432739
103750,0.5746313333511353,0.5656718611717224
42829,0.6211215853691101,0.5700415372848511
116614,0.6686728000640869,0.7200113534927368
200521,0.6682926416397095,0.6814551949501038
171823,0.6126924753189087,0.5832719206809998
143864,0.5950971841812134,0.6086714267730713
149138,0.6190620064735413,0.592326819896698
79954,0.6409631371498108,0.6806755065917969
48338,0.6474205851554871,0.6347010731697083
121086,0.6269820332527161,0.6199328303337097
44454,0.6555162668228149,0.6262304782867432
50133,0.619001567363739,0.5628160238265991
46372,0.5880337953567505,0.6103994250297546
199962,0.6166656017303467,0.5869872570037842
152644,0.6457741856575012,0.6447799801826477
80202,0.5914430022239685,0.6424024701118469
204210,0.6312833428382874,0.5914379954338074
46930,0.6288004517555237,0.6331546902656555
52257,0.6530523896217346,0.6373499631881714
187274,0.6441045999526978,0.6240909099578857
43140,0.6180441975593567,0.6002987623214722
175045,0.6580588221549988,0.6794870495796204
41515,0.6050406694412231,0.5927237272262573
134347,0.6345025897026062,0.6117344498634338
187243,0.6314836144447327,0.5977824926376343
196893,0.6466088891029358,0.652802050113678
78757,0.6210230588912964,0.6369441151618958
6440,0.626461386680603,0.5979741811752319
11496,0.6715492010116577,0.7183588743209839
11615,0.6409250497817993,0.634286105632782
60760,0.6331053972244263,0.6002615094184875
133179,0.6283199787139893,0.6161733865737915
107397,0.6234143376350403,0.5852327942848206
108468,0.612520158290863,0.5789669156074524
117891,0.6108769178390503,0.5810549855232239
189153,0.613290548324585,0.5893670320510864
116230,0.6438643336296082,0.6549683213233948
155951,0.6097946166992188,0.5880174040794373
180704,0.6133793592453003,0.5993524193763733
49807,0.6124507784843445,0.5710635781288147
190042,0.6240840554237366,0.5840936303138733
3759,0.6044908165931702,0.5603079199790955
17456,0.6157227754592896,0.6453199982643127
147810,0.6063008904457092,0.5590025782585144
160775,0.6302043199539185,0.5914584994316101
132642,0.6105203032493591,0.5679320693016052
21727,0.630031168460846,0.6320062279701233
70255,0.6440359354019165,0.664477527141571
171412,0.58101487159729,0.5588359236717224
54725,0.6080427765846252,0.5790507793426514
18413,0.6328840255737305,0.608573853969574
116087,0.6093327403068542,0.5831711888313293
131714,0.6067584156990051,0.5666062235832214
134270,0.6348480582237244,0.603364109992981
53891,0.6218646168708801,0.603808581829071
93767,0.6812495589256287,0.7350804209709167
25378,0.6262912750244141,0.5836384892463684
108887,0.6516019105911255,0.6207851767539978
148541,0.655146598815918,0.6734203100204468
102996,0.6469555497169495,0.6533304452896118
18903,0.6182692050933838,0.5729284286499023
51049,0.6481768488883972,0.6302261352539062
52558,0.5884270071983337,0.6288709044456482
58662,0.6442716121673584,0.6159912943840027
53205,0.6589701771736145,0.6719843745231628
150933,0.615470290184021,0.5816506743431091
171433,0.6232584118843079,0.5842005014419556
