index,scores
435,-0.91619288921
436,-0.916400671
437,-0.916358828544
438,-0.916368067264
439,-0.91638898849
440,-0.916297256946
441,-0.916340410709
442,-0.916315674781
443,-0.9163159132
444,-0.916662991046
445,-0.915581345558
446,-0.915596783161
447,-0.915536820888
448,-0.915514230728
449,-0.915652155876
450,-0.915609419345
451,-0.917047858238
452,-0.91704404354
453,-0.917077958583
454,-0.91696858406
455,-0.917048215866
456,-0.917059421539
457,-0.915154457092
458,-0.915084838867
459,-0.915167331695
460,0.61800175905227
461,-0.781769394874
462,-0.782228291034
463,-0.91435015201
464,-0.91422343254
465,-0.91412615776
466,-0.914338707923
467,-0.910063982009
468,-0.909923136234
469,-0.909833610057
470,-0.90926301479
471,-0.90913403034
472,-0.909048914909
473,-0.78176939487457
474,-0.78222829103469
475,0.619225621223
476,-0.876831710338
477,-0.8768544197
478,-0.914370417594
479,-0.91438519954
480,-0.914321541786
481,-0.914416909217
482,-0.91621184349
483,-0.916106820106
484,-0.916211426258
485,-0.916171073913
486,0.60970777273
487,-0.811386287212
488,-0.811596870422
489,-0.91330963373
490,-0.913255631923
491,-0.91327911615
492,-0.913213729858
493,-0.76217764616
494,-0.762456595897
495,-0.81138628721237
496,-0.81159687042236
497,-0.915884912014
498,-0.915883421897
499,-0.91590487957
500,-0.915841758251
501,-0.81138628721237
502,-0.81159687042236
503,-0.910562992095
504,-0.910523295402
505,-0.9105412364
506,-0.910560250282
507,-0.910533428192
508,-0.915216445922
509,-0.915244936943
510,-0.915249049663
511,-0.915244221687
512,0.599342703819
513,0.599254608154
514,-0.913374900817
515,-0.913373231887
516,-0.913398742675
517,-0.913455545902
518,-0.913319289684
519,0.614328026771
520,-0.66095978021
521,-0.660874962806
522,-0.660879015922
523,0.614389598369
524,-0.916831254959
525,-0.916785895824
526,-0.916926443576
527,-0.916792750358
528,-0.916813969612
529,-0.9198502302
530,-0.91986298561
531,-0.9199072718
532,-0.919804692268
533,-0.919914484024
534,-0.919775545597
535,-0.917448699474
536,-0.917483627796
537,-0.917457699775
538,-0.917555987834
539,-0.917391538619
540,0.5891482234
541,0.5891482234001
542,-0.826991915702
543,-0.827156484127
544,-0.914248466491
545,-0.91443562507
546,-0.914403915405
547,-0.914348602294
548,0.609868884086
549,-0.4894732534885
550,-0.489628076553
551,-0.506483852863
552,-0.918531715869
553,-0.91856080293
554,-0.91870832443
555,-0.91871285438
556,-0.91862607002
557,-0.914070785045
558,-0.91422569751
559,-0.91423046588
560,-0.914139211177
561,-0.794002473354
562,-0.79370117
563,-0.91904002428
564,-0.919022917747
565,-0.919008016586
566,-0.919028520584
567,-0.918928146362
568,-0.919012546539
569,-0.827131271362
570,-0.827102899551
571,0.580850064754
572,0.4058942794799
573,-0.370980352163
574,-0.371390730142
575,0.612206101417
576,-0.895217955112
577,-0.895222783088
578,-0.842530786991
579,-0.842504441738
580,-0.8271312713623
581,-0.82710289955139
582,0.612370550632
583,-0.916866362094
584,-0.916905581951
585,-0.916914284229
586,-0.91690778732
587,-0.91684651374
588,-0.916870951652
589,-0.913536190986
590,-0.913554549217
591,-0.913586318492
592,-0.913465857505
593,-0.913496017456
594,-0.914414286613
595,-0.914463758468
596,-0.914416015148
597,-0.91438627243
598,0.506859958171
599,0.506826281547
600,-0.910246253013
601,-0.91017460823
602,-0.917174339294
603,-0.917021512985
604,-0.917015910148
605,-0.917111515998
606,-0.91468507051
607,-0.914720118045
608,-0.914679527282
609,-0.914573788642
610,0.503223478794
611,0.503360986709
612,-0.845844686031
613,0.615203499794
614,-0.538473963737
615,-0.545252859592
616,-0.911550402641
617,-0.912370920181
618,-0.91148549318
619,-0.911599516868
620,-0.559416413307
621,-0.559636354446
622,-0.644611597061
623,-0.650010466575
624,-0.57224535942
625,-0.572234094142
626,-0.554997563362
627,-0.548664808273
628,-0.913764953613
629,-0.91362273693
630,-0.913572907447
631,0.598927497863
632,-0.915375530719
633,-0.915213584899
634,-0.915351986885
635,-0.915426194667
636,-0.91647773981
637,-0.915331840515
638,-0.9154915213
639,-0.915641009807
640,-0.915400385856
641,-0.915545344352
642,0.45141217112
643,0.4514067173004
644,-0.841987550258
645,-0.841892004013
646,-0.918161988258
647,-0.918272554874
648,-0.918237924575
649,-0.918213844299
650,0.505388140678
651,-0.61284071207
652,-0.61279720067
653,-0.612679004669
654,-0.916443049907
655,-0.916517853736
656,-0.916476905345
657,0.619280576705
658,-0.86129105091
659,-0.861295580863
660,-0.86125993728
661,-0.84198755025863
662,-0.84189200401306
663,0.597163796424
664,0.59716379642486
665,0.0467724204063
666,0.046967282891
667,-0.3916391730308
668,-0.3919403254985
669,-0.914318799972
670,-0.914251089096
671,-0.914393603801
672,-0.914288043975
673,-0.817246913909
674,-0.817217350006
675,-0.915379881858
676,-0.915303349494
677,-0.915341556072
678,-0.915293931961
679,-0.915439546108
680,-0.914243459701
681,-0.91427886486
682,-0.914283156394
683,-0.914198338985
684,-0.91414713859
685,-0.914390563964
686,-0.915869772434
687,-0.915826082229
688,-0.915860831737
689,-0.915831148624
690,-0.915929555892
691,0.578825592994
692,-0.606963276863
693,-0.607055544853
694,0.590018510818
695,-0.91754257678
696,-0.91756594181
697,-0.917563319206
698,-0.917514324188
699,-0.917562961578
700,-0.628310918807
701,-0.628391861915
702,-0.918064951896
703,-0.918089628219
704,-0.917831480503
705,-0.91805768013
706,-0.917966485023
707,-0.918070673942
708,-0.918087303638
709,-0.914190649986
710,-0.914200186729
711,-0.914168477058
712,-0.914153814315
713,-0.919416546821
714,-0.919404566287
715,-0.919400572776
716,-0.919405221939
717,-0.919317424297
718,-0.91938608884
719,-0.919389784336
720,-0.919439733028
721,-0.919353604316
722,-0.866503298282
723,-0.866636693477
724,-0.910960137844
725,-0.910996496677
726,-0.914541125297
727,-0.914498209953
728,-0.914517521858
729,-0.914511442184
730,-0.916267037391
731,-0.916297793388
732,-0.91623443365
733,-0.916237235069
734,-0.917446196079
735,-0.917425632476
736,-0.91741758584
737,-0.917420864105
738,-0.918898165225
739,-0.918994367122
740,-0.918910503387
741,-0.91899394989
742,-0.892990708351
743,-0.89300829172
744,-0.892990469932
745,-0.918010175228
746,-0.91809153556823
747,-0.917822778224
748,-0.631983876228
749,-0.63178384304
750,0.583364546298
751,0.583396553993
752,0.618708729743
753,0.61870872974395
754,-0.904808700084
755,-0.904799044132
756,-0.904790282249
757,-0.914483070373
758,-0.9145244956
759,-0.914501011371
760,-0.914462447166
761,0.61870872974395
762,-0.876463413238
763,-0.876471817493
764,-0.915290236473
765,-0.915325164794
766,-0.915358543395
767,-0.721866905689
768,-0.721889615058
769,-0.721742093563
770,-0.914364337921
771,-0.91438961029
772,-0.914385616779
773,-0.914409518241
774,0.60277098417
775,-0.91559445858
776,-0.915553748607
777,-0.915492177009
778,-0.915580272674
779,0.584037899971
780,-0.809639215469
781,-0.809669375419
782,-0.809597373
783,-0.916857004165
784,-0.916809916496
785,-0.916693687438
786,-0.916857361793
787,-0.916816830635
788,-0.904805123805
789,-0.904796123504
790,-0.904800713062
791,-0.91335684061
792,-0.913252472877
793,-0.91333335638
794,-0.913297414779
795,-0.913274288177
796,-0.913316845893
797,-0.913326144218
798,-0.913400530815
799,-0.91165113449
800,-0.911599099636
801,-0.911613225936
802,0.61692869663238
803,-0.91580581665
804,-0.915693283081
805,-0.915775418281
806,-0.915812432765
807,-0.917272448539
808,-0.917241573333
809,-0.917225480079
810,-0.917192697525
811,-0.917220473289
812,-0.917213737964
813,-0.917252123355
814,-0.917298793792
815,-0.91727852821
816,-0.917285561561
817,-0.917216479778
818,-0.917329490184
819,-0.917368352413
820,-0.917278945446
821,-0.917288422584
822,-0.917312145233
823,-0.917295157909
824,-0.917263507843
825,-0.917214751243
826,-0.917257905006
827,-0.917275905609
828,-0.917291939258
829,-0.917325139045
830,-0.917301833629
831,-0.917283475399
832,-0.917390286922
833,-0.914829492568
834,-0.914950370788
835,-0.914962410926
836,-0.915002226829
837,-0.917518496513
838,-0.917551338672
839,-0.917503535747
840,-0.917473912239
841,-0.917455315589
842,-0.917529344558
843,-0.917536258697
844,-0.917476356029
845,-0.917494416236
846,-0.91751432418823
847,-0.917547047138
848,-0.91750639677
849,-0.91750472784
850,-0.918029904365
851,-0.918058872222
852,-0.91804516315
853,-0.91803616285
854,-0.918048501014
855,-0.9180265069
856,-0.918019115924
857,-0.919387578964
858,-0.919374048709
859,-0.919324576854
860,-0.919328331947
861,-0.919376313686
862,-0.919383049011
863,-0.91935849189
864,-0.91937273740768
865,-0.919401705265
866,-0.916614115238
867,-0.916506886482
868,-0.916548013687
869,-0.916537046432
870,-0.916590332984
871,-0.916577875614
872,0.579499900341
873,0.579956293106
874,-0.918057143688
875,-0.91805338859
876,-0.918106913566
877,-0.91806453466
878,-0.918015778064
879,-0.918055772781
880,-0.918037831783
881,0.602738142013
882,-0.916571259498
883,-0.916722178459
884,-0.916722536087
885,-0.91681087017
886,-0.916574299335
887,0.593068480491
888,0.59306848049163
889,0.59306848049163
890,-0.917323589324
891,-0.917414546012
892,-0.91735017299
893,-0.917341828346
894,-0.91689372062
895,-0.916871070861
896,-0.916868507862
897,-0.916866421699
898,-0.914321959018
899,-0.914513945579
900,-0.914470016956
901,-0.914593636989
902,-0.914558649063
903,-0.91452717781
904,-0.909942746162
905,-0.909938335418
906,-0.91439974308
907,-0.91447037458
908,-0.914483189582
909,-0.914446473121
910,-0.914408624172
911,-0.886487245559
912,-0.886499404907
913,-0.886494219303
914,-0.2045300900936
915,-0.2042672187
916,-0.919712722301
917,-0.91969364881
918,-0.919725298881
919,-0.919722497463
920,-0.91973632574
921,-0.919741511344
922,-0.919745445251
923,-0.919759154319
924,-0.91977238655
925,-0.919696688652
926,0.619993925094
927,-0.898407638072
928,-0.898395717144
929,0.615203499794
930,-0.917518854141
931,-0.91754156351
932,-0.917533993721
933,-0.91754734516
934,-0.917552232742
935,-0.917565226554
936,-0.917534768581
937,-0.916504502296
938,-0.916500627994
939,-0.916534721851
940,-0.916526794433
941,-0.91650497913
942,-0.909415245056
943,-0.909431815147
944,-0.909427762031
945,-0.909476816654
946,-0.796453475952
947,-0.79636788368
948,-0.796483755111
949,0.57910478115
950,0.579361975193
951,0.584853291511
952,0.56807994842
953,0.568248748779
954,-0.906402707099
955,-0.906415224075
956,-0.906414031982
957,-0.918242275714
958,-0.918194770812
959,-0.918237388134
960,-0.918147444725
961,-0.91821616888
962,-0.918152630329
963,-0.918050587177
964,-0.918267130851
965,-0.91819179058
966,-0.91818010807
967,-0.918193876743
968,-0.910006284713
969,-0.910023927688
970,-0.91003024578
971,-0.910031497478
972,-0.917621791362
973,-0.917599678039
974,-0.917636036872
975,-0.9175632596
976,-0.91759431362
977,-0.917618751525
978,-0.917618155479
979,-0.91759622097
980,0.586176812648
981,0.586095511913
982,-0.91827255487442
983,-0.918277442455
984,-0.918257117271
985,-0.918239057064
986,-0.918216228485
987,-0.91829752922
988,-0.918278753757
989,-0.828665733337
990,-0.8285793066
991,-0.9096751213
992,-0.909663319587
993,-0.919071674346
994,-0.91894346475
995,-0.918974697589
996,-0.91899383068
997,-0.919004380702
998,-0.919008672237
999,-0.918984234333
1000,-0.918983757495
1001,-0.917778432369
1002,-0.917670249938
1003,-0.917683959007
1004,-0.91767525672
1005,-0.917691409587
1006,-0.91774213314
1007,-0.91764307022
1008,-0.917709887027
1009,-0.917680501937
1010,-0.918432176113
1011,-0.918498277664
1012,-0.918399214744
1013,-0.91841959953
1014,-0.918371915817
1015,-0.918470442295
1016,-0.918389678001
1017,-0.916436970233
1018,-0.916512370109
1019,-0.916362524032
1020,-0.916399240493
1021,-0.91647619009
1022,-0.916422128677
1023,-0.91642332077
1024,-0.916430592536
1025,-0.916480481624
1026,-0.919523179531
1027,-0.919548332691
1028,-0.919556677341
1029,-0.919570624828
1030,-0.91957062482833
1031,-0.919582366943
1032,-0.919558167457
1033,-0.919580936431
1034,-0.91957104206
1035,-0.908182382583
1036,-0.908160150051
1037,-0.908167481422
1038,-0.632128953933
1039,-0.625591933727
1040,-0.836839735507
1041,-0.83661365509
1042,0.2680902481079
1043,0.268110871315
1044,-0.913404285907
1045,-0.913410902023
1046,-0.913384497165
1047,-0.913276791572
1048,-0.91135412454
1049,-0.91136342287
1050,-0.911369562149
1051,-0.911372482776
1052,0.598726809024
1053,0.598715782165
1054,-0.617922782897
1055,-0.617916226387
1056,-0.617925703525
1057,0.542761921882
1058,0.54308444261
1059,-0.900719225406
1060,-0.9007127881
1061,-0.900719046592
1062,-0.530504822731
1063,-0.53038966655
1064,-0.913294911384
1065,-0.913345754146
1066,-0.913304209709
1067,-0.913125276565
1068,-0.915381789207
1069,-0.915401935577
1070,-0.915161788463
1071,-0.911452472209
1072,-0.911400437355
1073,-0.911383986473
1074,-0.8858385086
1075,-0.885879218578
1076,-0.914881825447
1077,-0.914917230606
1078,-0.914957165718
1079,-0.914767742156
1080,-0.910626530647
1081,-0.910588979721
1082,-0.910642623901
1083,-0.910644173622
1084,-0.91464304924
1085,-0.914665818214
1086,-0.91468399763
1087,-0.914652466773
1088,0.52064871788
1089,-0.91277199983
1090,-0.912803649902
1091,-0.912790477275
1092,-0.914669215679
1093,-0.914698243141
1094,-0.91455423831
1095,-0.914612293243
1096,-0.636777579784
1097,-0.637050628662
1098,-0.63696712255
1099,-0.913295745849
1100,-0.91327542066
1101,-0.913332104682
1102,-0.913310885429
1103,0.619360029697
1104,-0.91656148433
1105,-0.91655617952
1106,-0.91653841733
1107,-0.916552007198
1108,-0.91660696268
1109,-0.625859856605
1110,-0.625939786434
1111,0.526509225368
1112,0.526727974414
1113,0.570997595787
1114,0.570728421211
1115,0.57099759578704
1116,0.57072842121124
1117,-0.918633639812
1118,-0.918594121932
1119,-0.91866189241
1120,-0.918599247932
1121,-0.918655753135
1122,-0.918668568134
1123,-0.91864597797
1124,-0.918646216392
1125,-0.91863054037
1126,-0.91204881668
1127,-0.912009477615
1128,-0.911901175975
1129,-0.893183469772
1130,-0.893217265605
1131,-0.89318346977233
1132,-0.89321726560592
1133,-0.89318346977233
1134,-0.89321726560592
1135,-0.919887840747
1136,-0.919846951961
1137,-0.91975629329
1138,-0.919837594032
1139,-0.919662952423
1140,-0.89318346977233
1141,-0.89321726560592
1142,-0.91934454441
1143,-0.919516682624
1144,-0.91946226358
1145,-0.919480204582
1146,-0.919507563114
1147,-0.91950762271
1148,-0.919479727745
1149,-0.91929507255
1150,-0.91119390726
1151,-0.911244034767
1152,-0.911236524581
1153,-0.911248922348
1154,-0.911247432231
1155,-0.845639407634
1156,-0.845668077468
1157,-0.911759138107
1158,-0.911673426628
1159,-0.911588072776
1160,-0.91146671772
1161,-0.911809563636
1162,-0.916449904441
1163,-0.91640836
1164,-0.916413247585
1165,-0.916235685348
1166,-0.914709568023
1167,-0.91468501091
1168,-0.914734244346
1169,-0.91478562355
1170,0.552691340446
1171,0.553079843521
1172,-0.911421895027
1173,-0.911491155624
1174,-0.911338329315
1175,-0.915949165821
1176,-0.915943682193
1177,-0.915970325469
1178,-0.915889978408
1179,-0.916734218597
1180,-0.916685223579
1181,-0.916681885719
1182,-0.916742801666
1183,-0.916600704193
1184,-0.916725933551
1185,-0.916635632514
1186,-0.91578316688
1187,-0.915754973888
1188,-0.915780901908
1189,-0.915830612182
1190,-0.910227298736
1191,-0.910270452499
1192,-0.910315096378
1193,0.616870403289
1194,0.61687040328979
1195,-0.90939730405
1196,-0.909387111663
1197,-0.909394264221
1198,-0.851123869419
1199,-0.851092457771
1200,-0.917081594467
1201,-0.917056858539
1202,-0.917028307914
1203,-0.000368446111679
1204,-0.917376518249
1205,-0.917422652244
1206,-0.91746509075
1207,-0.917423844337
1208,-0.000368446111679
1209,-0.91739732027
1210,-0.917489886283
1211,-0.91744619607925
1212,-0.9174618721
1213,-0.916806519031
1214,-0.916854262351
1215,-0.916804611682
1216,-0.916825175285
1217,-0.9170088768
1218,-0.91712141036
1219,-0.917243540287
1220,-0.917195320129
1221,-0.917216002941
1222,-0.91727983951
1223,-0.916924476623
1224,-0.917057633399
1225,-0.917113602161
1226,-0.917165756225
1227,-0.917115628719
1228,-0.917134046554
1229,-0.917095661163
1230,-0.90861326456
1231,-0.90859568119
1232,-0.909323215484
1233,-0.90938013792
1234,-0.909392058849
1235,-0.869268596172
1236,-0.869186103343
1237,-0.869186758995
1238,-0.9197493791
1239,-0.919841647148
1240,-0.919942855834
1241,-0.919865906238
1242,-0.919900774955
1243,-0.919866204261
1244,-0.9197833538
1245,-0.919837296009
1246,-0.919908761978
1247,-0.91855418682
1248,-0.918506145477
1249,-0.918479263782
1250,-0.918479561805
1251,-0.918501377105
1252,-0.918332934379
1253,-0.918505787849
1254,-0.91846948862
1255,-0.918388247489
1256,-0.918514251708
1257,-0.918477654457
1258,-0.91844433546
1259,-0.918573617935
1260,-0.917402923107
1261,-0.917583763599
1262,-0.9176261425
1263,-0.91738468408
1264,-0.916855573654
1265,-0.916908085346
1266,-0.916803836822
1267,-0.916920661926
1268,-0.916919589042
1269,0.594913065433
1270,0.594645142555
1271,-0.917125463485
1272,-0.917363405227
1273,-0.917237281799
1274,-0.917319238185
1275,-0.91731518507
1276,-0.917239546775
1277,-0.917363226413
1278,-0.917309761047
1279,-0.917170763015
1280,-0.917318701744
1281,-0.917234182357
1282,-0.917285084724
1283,-0.917204499244
1284,-0.91961222887
1285,-0.919785439968
1286,-0.91959333419
1287,-0.91973638534
1288,-0.91978496313
1289,-0.919802069664
1290,-0.919730663299
1291,-0.919768333435
1292,-0.91975522041
1293,-0.919727802276
1294,-0.915932893753
1295,-0.91617333889
1296,-0.916046440601
1297,-0.916099309921
1298,-0.91682261228
1299,-0.916146278381
1300,-0.91609185934
1301,0.3168456852436
1302,0.31650948524
1303,0.619441628456
1304,-0.910320937633
1305,-0.91040515899
1306,-0.910306572914
1307,-0.910484194755
1308,-0.91034120321
1309,0.605971395969
1310,0.0502015650272
1311,0.0496112704277
1312,-0.907017588615
1313,-0.90699648857
1314,-0.906987845897
1315,-0.3254325985908
1316,-0.3255269825458
1317,-0.914804816246
1318,-0.914785027503
1319,-0.914837181568
1320,-0.914895176887
1321,0.2493517845869
1322,0.249529421329
1323,0.0920573621988
1324,0.0923157185316
1325,-0.918806910514
1326,-0.918770074844
1327,-0.918743550777
1328,-0.918799042701
1329,-0.91888308525
1330,-0.918694555759
1331,-0.91968119144
1332,-0.919642329216
1333,-0.919612586498
1334,-0.919743418693
1335,-0.91967242956
1336,-0.919761896133
1337,-0.919703960418
1338,-0.91956102848
1339,-0.916547894477
1340,-0.916477084159
1341,-0.916477322578
1342,-0.916422486305
1343,-0.916979312896
1344,-0.916954278945
1345,-0.91706430912
1346,-0.916991710662
1347,-0.917027235031
1348,-0.917446613311
1349,-0.91748988628387
1350,-0.917358040809
1351,-0.917526721954
1352,-0.917399585247
1353,-0.917301893234
1354,-0.917475938796
1355,-0.917402505874
1356,-0.917486906051
1357,0.544746637344
1358,0.545328617095
1359,-0.915981531143
1360,-0.915957689285
1361,-0.915934562683
1362,-0.916044473648
1363,-0.915872097015
1364,-0.915976285934
1365,-0.916011095046
1366,-0.919399380683
1367,-0.919384181499
1368,-0.919416308403
1369,-0.919407963752
