index,scores
570,-0.47735065221
571,0.974457144737
572,-0.706239581108
573,-0.207173883914
574,-0.2070596516132
575,0.977286577224
576,-0.292945086956
577,-0.2927598059177
578,-0.375339567661
579,-0.37465801835
580,-0.47792416810989
581,-0.4773506522178
582,0.978939473628
583,-0.98970234394
584,-0.989696323871
585,-0.989625632762
586,-0.989677309989
587,-0.989647567272
588,-0.98964756727218
589,-0.989472627639
590,-0.98952823877
591,-0.989494383335
592,-0.989490866661
593,-0.9894272089
594,-0.987085819244
595,-0.987180829048
596,-0.987066984176
597,-0.987019479274
598,-0.302621603012
599,-0.302429139614
600,-0.986146748065
601,-0.985451936721
602,-0.989269971847
603,-0.989216744899
604,-0.988967061042
605,-0.989246845245
606,-0.988648176193
607,-0.988616168498
608,-0.988527357578
609,-0.987977445125
610,-0.35518977046
611,-0.35528627038
612,-0.977262735366
613,0.976767539978
614,-0.281243890523
615,-0.2822870016098
616,-0.981990694999
617,-0.982010602951
618,-0.981912493705
619,-0.981987118721
620,-0.332573741674
621,-0.3327442109584
622,-0.347250521183
623,-0.347680717706
624,-0.4072237610816
625,-0.407466113567
626,-0.54037451744
627,-0.539502680301
628,-0.940600156784
629,-0.940634489059
630,-0.94076883792
631,0.97930330038
632,-0.98970973491
633,-0.989478826522
634,-0.989668786525
635,-0.989752709865
636,-0.989753961563
637,-0.98967474699
638,-0.989690303802
639,-0.989768624305
640,-0.98977237939
641,-0.989649295806
642,-0.4384161233901
643,-0.4382274150848
644,-0.258542507886
645,-0.2591202259063
646,-0.98927527666
647,-0.98946428298
648,-0.989318192005
649,-0.989423036575
650,0.742475569248
651,-0.903646111488
652,-0.903723716735
653,-0.903594136238
654,-0.978551506996
655,-0.978944540023
656,-0.978843331336
657,0.979102313518
658,-0.907936513423
659,-0.907790958881
660,-0.907761931419
661,-0.25854250788688
662,-0.259120225906372
663,0.978220343589
664,0.97822034358978
665,-0.25278776884
666,-0.2520748674869
667,-0.1957095265388
668,-0.1947541236877
669,-0.987869679927
670,-0.987846553325
671,-0.987782299518
672,-0.987773716449
673,-0.0784816592931
674,-0.0774600282311
675,-0.988929629325
676,-0.988962948322
677,-0.988872528076
678,-0.989012122154
679,-0.98893892765
680,-0.988722503185
681,-0.988683104515
682,-0.988650918
683,-0.988680422306
684,-0.988644838333
685,-0.988702178001
686,-0.989894390106
687,-0.989876985549
688,-0.99001288414
689,-0.989830553531
690,-0.989906609058
691,0.975949048995
692,-0.1309137046337
693,-0.1321492791175
694,0.977675974369
695,-0.988777279853
696,-0.988853454589
697,-0.988882184028
698,-0.988823473453
699,-0.988798081874
700,-0.338699519634
701,-0.3386088609695
702,-0.989777803421
703,-0.989921867847
704,-0.989498734474
705,-0.989884495735
706,-0.98925197124
707,-0.989731609821
708,-0.989815950393
709,-0.984379410743
710,-0.984508156776
711,-0.984469830989
712,-0.98439967632
713,-0.9901201725
714,-0.99021422863
715,-0.990096986293
716,-0.990156590938
717,-0.98963403701782
718,-0.990186154842
719,-0.990123927593
720,-0.990159451961
721,-0.990142464637
722,-0.0672385990619
723,-0.0655695348978
724,-0.4216411709785
725,-0.4239978194236
726,-0.986397266387
727,-0.986357986927
728,-0.986423075199
729,-0.986480057239
730,-0.989044904708
731,-0.989117622375
732,-0.989106535911
733,-0.98904764652
734,-0.98837351799
735,-0.988428473472
736,-0.988434314727
737,-0.988371372222
738,-0.989674150943
739,-0.98929297924
740,-0.989648401737
741,-0.98960995674
742,-0.484366714954
743,-0.483535557985
744,-0.4840823411941
745,-0.988220453262
746,-0.988141298294
747,-0.987971663475
748,-0.1922211050987
749,-0.192423403263
750,0.000808537006378
751,0.001077070832252
752,0.97783601284
753,0.9778360128402
754,-0.959280610084
755,-0.959271073341
756,-0.959463596343
757,-0.98587512969
758,-0.985882282257
759,-0.985981881618
760,-0.985893368721
761,0.9778360128402
762,-0.1861091256141
763,-0.185816347599
764,-0.897387742996
765,-0.897118270397
766,-0.897027730941
767,-0.90811634063
768,-0.908272802829
769,-0.908345580101
770,-0.989011585712
771,-0.988995492458
772,-0.989049911499
773,-0.988953053951
774,0.978159666061
775,-0.98909515142
776,-0.989170670509
777,-0.9890152812
778,-0.98917925357
779,0.97930675745
780,-0.8996655941
781,-0.899647474288
782,-0.899570167064
783,-0.988978683948
784,-0.989007174968
785,-0.988891661167
786,-0.988990783691
787,-0.98904478549957
788,-0.837810993194
789,-0.83815813064
790,-0.838086545467
791,-0.988239526748
792,-0.988255143165
793,-0.988284289836
794,-0.988316297531
795,-0.988145947456
796,-0.988206863403
797,-0.988244414329
798,-0.988231778144
799,-0.982720017433
800,-0.98275065422
801,-0.982743859291
802,0.97793209552764
803,-0.987129211425
804,-0.987060129642
805,-0.987087011337
806,-0.987224519252
807,-0.98978722095
808,-0.989840924739
809,-0.98986595869
810,-0.989779710769
811,-0.989835202693
812,-0.989657282829
813,-0.989724040031
814,-0.989881753921
815,-0.989728689193
816,-0.989843726158
817,-0.98980605602
818,-0.98975265026
819,-0.989745378494
820,-0.989805817604
821,-0.989904880523
822,-0.989798784255
823,-0.989811837673
824,-0.989866971969
825,-0.989899277687
826,-0.98980563879
827,-0.9899162054
828,-0.989932000637
829,-0.989870488643
830,-0.98975020647
831,-0.989798247814
832,-0.989771008491
833,-0.98839616775
834,-0.988583922386
835,-0.988642573356
836,-0.988569915294
837,-0.9896826744
838,-0.98967719078
839,-0.989740014076
840,-0.989695191383
841,-0.989696085453
842,-0.98974061012268
843,-0.989529192447
844,-0.98955529928
845,-0.989695787429
846,-0.989627242088
847,-0.989746332168
848,-0.98963153362274
849,-0.989336907863
850,-0.990140736103
851,-0.990132272243
852,-0.99000322818
853,-0.990213036537
854,-0.990255236625
855,-0.990088582038
856,-0.990114033222
857,-0.98829668760299
858,-0.988306581974
859,-0.9883083105
860,-0.988214731216
861,-0.98839509487
862,-0.98834520578
863,-0.98829239606
864,-0.988276839256
865,-0.988274931907
866,-0.989637315273
867,-0.989532709121
868,-0.989683628082
869,-0.98967808485
870,-0.989600181579
871,-0.989676475524
872,0.05191394686698
873,0.051489695906
874,-0.990225255489
875,-0.990346610546
876,-0.99032664299
877,-0.990246117115
878,-0.990317583084
879,-0.990311205387
880,-0.990234851837
881,0.978782713413
882,-0.989389300346
883,-0.98941552639
884,-0.989547252655
885,-0.989503264427
886,-0.989320874214
887,0.97724080085
888,0.9772408008575
889,0.9772408008575
890,-0.98778659105
891,-0.987752139568
892,-0.9876896739
893,-0.98771655559
894,-0.988002240657
895,-0.988187074661
896,-0.988102018833
897,-0.988046884536
898,-0.989040851593
899,-0.989136695861
900,-0.989186882972
901,-0.989171266555
902,-0.988899111747
903,-0.989186823368
904,-0.900795459747
905,-0.901331424713
906,-0.98891121149
907,-0.98861336708
908,-0.988926172256
909,-0.98884457349777
910,-0.988942503929
911,-0.70664024353
912,-0.706345558166
913,-0.706273794174
914,-0.1930060982704
915,-0.1925572454929
916,-0.989931106567
917,-0.989766478538
918,-0.989872872829
919,-0.989963769912
920,-0.989977955818
921,-0.989990651607
922,-0.989972889423
923,-0.989548623561
924,-0.989960372447
925,-0.989893972873
926,0.97688961029
927,-0.885278105735
928,-0.885918557643
929,0.97676753997802
930,-0.989820837974
931,-0.989880979061
932,-0.989888191223
933,-0.98990505933
934,-0.98990881443
935,-0.989494204521
936,-0.989797711372
937,-0.988757133483
938,-0.988789141178
939,-0.988761484622
940,-0.988748848438
941,-0.988773941993
942,-0.987238287925
943,-0.9872817993164
944,-0.987215995788
945,-0.987212419509
946,-0.929206013679
947,-0.929075837135
948,-0.929323911666
949,-0.0557026714086
950,-0.0554436147212
951,0.978340506553
952,-0.0547415912151
953,-0.0545881241559
954,-0.943331897258
955,-0.943145275115
956,-0.9432862401
957,-0.989425182342
958,-0.989481627941
959,-0.98946905136
960,-0.989516854286
961,-0.989492535591
962,-0.989479780197
963,-0.989466190338
964,-0.98947966098
965,-0.989409148693
966,-0.989402532577
967,-0.98950356245
968,-0.987367689609
969,-0.987291932106
970,-0.98736333847
971,-0.987315535545
972,-0.989843606948
973,-0.989869356155
974,-0.989851951599
975,-0.989846467971
976,-0.98981821537
977,-0.98988127708435
978,-0.989794790744
979,-0.98980820178
980,-0.307127684354
981,-0.307124853134
982,-0.990164935588
983,-0.990088880062
984,-0.989879250526
985,-0.990029752254
986,-0.990028262138
987,-0.990112245082
988,-0.99014878273
989,-0.787052631378
990,-0.787990331649
991,-0.971547484397
992,-0.971802473068
993,-0.988925933837
994,-0.98893392086
995,-0.98884886503
996,-0.988891482353
997,-0.98892688751
998,-0.988881587982
999,-0.988884031772
1000,-0.988923907279
1001,-0.98890864849
1002,-0.988826870918
1003,-0.988931119441
1004,-0.988862395286
1005,-0.988873243331
1006,-0.988904833793
1007,-0.988913297653
1008,-0.98882710933
1009,-0.988906621932
1010,-0.98995256423
1011,-0.989927113056
1012,-0.9898198843
1013,-0.98981535434
1014,-0.989938378334
1015,-0.989951372146
1016,-0.989913225173
1017,-0.987588644
1018,-0.98759150505
1019,-0.987596154212
1020,-0.987509727478
1021,-0.987527370452
1022,-0.987495303153
1023,-0.987562000751
1024,-0.987529277801
1025,-0.987609505653
1026,-0.98839533329
1027,-0.988309979438
1028,-0.988406896591
1029,-0.988384008407
1030,-0.988367915153
1031,-0.98841023445
1032,-0.988309264183
1033,-0.988331735134
1034,-0.988353848457
1035,-0.964466333389
1036,-0.964269816875
1037,-0.964496731758
1038,0.250591158866
1039,0.252594709396
1040,-0.1971433907747
1041,-0.1985378116369
1042,0.175584554672
1043,0.176481932401
1044,-0.988679111003
1045,-0.988675832748
1046,-0.988706350326
1047,-0.988639473915
1048,-0.986390709877
1049,-0.986488461494
1050,-0.986510396003
1051,-0.986526787281
1052,0.138119399547
1053,0.137811332941
1054,-0.86138343811
1055,-0.861689388751
1056,-0.861742198467
1057,-0.1795805692672
1058,-0.1792902052402
1059,-0.960793018341
1060,-0.960942029953
1061,-0.960807681083
1062,-0.2347554266452
1063,-0.2345042824745
1064,-0.988941848278
1065,-0.988885402679
1066,-0.988931953907
1067,-0.988724827766
1068,-0.98754405975
1069,-0.98796480894
1070,-0.987689077854
1071,-0.978968143463
1072,-0.979042172431
1073,-0.978924751281
1074,-0.00222582370042
1075,-0.00105813145637
1076,-0.98941278457
1077,-0.98928064107
1078,-0.989335536956
1079,-0.989160537719
1080,-0.986212372779
1081,-0.98620724678
1082,-0.98617660999
1083,-0.986097753047
1084,-0.988931596279
1085,-0.988921165466
1086,-0.98886746168
1087,-0.988905549049
1088,0.864224553108
1089,-0.975343823432
1090,-0.975311517715
1091,-0.9751252532
1092,-0.989428937435
1093,-0.989457011222
1094,-0.989252328872
1095,-0.989279627799
1096,-0.933791756629
1097,-0.933844447135
1098,-0.933902621269
1099,-0.987018287181
1100,-0.98696810007
1101,-0.98703956604
1102,-0.986967980861
1103,0.978607594966
1104,-0.98938113451
1105,-0.989409685134
1106,-0.989301264286
1107,-0.989341855049
1108,-0.989287376403
1109,-0.393924593925
1110,-0.393667578697
1111,-0.110228538513
1112,-0.1098558157682
1113,0.059722423553
1114,0.06069293618202
1115,0.05972242355346
1116,0.060692936182022
1117,-0.98989522457
1118,-0.989867329597
1119,-0.989834606647
1120,-0.989775657653
1121,-0.989885568618
1122,-0.989935994148
1123,-0.989920377731
1124,-0.989918351173
1125,-0.989864587783
1126,-0.825065374374
1127,-0.824959158897
1128,-0.824519991874
1129,-0.284800231456
1130,-0.2844648659229
1131,-0.28480023145675
1132,-0.284464865922927
1133,-0.28480023145675
1134,-0.284464865922927
1135,-0.989659488201
1136,-0.98974955081
1137,-0.989563286304
1138,-0.989551544189
1139,-0.98932647705
1140,-0.28480023145675
1141,-0.284464865922927
1142,-0.990031480789
1143,-0.9902125597
1144,-0.990218818187
1145,-0.990267217159
1146,-0.99027532339
1147,-0.9902279973
1148,-0.99007928371429
1149,-0.990015506744
1150,-0.986342489719
1151,-0.986350655555
1152,-0.986299097537
1153,-0.986386954784
1154,-0.986310482025
1155,-0.120760954916
1156,-0.1194173842668
1157,-0.989483356475
1158,-0.989520907402
1159,-0.989405930042
1160,-0.989216327667
1161,-0.9894875288
1162,-0.988572955131
1163,-0.98863524198
1164,-0.988428235054
1165,-0.988198518753
1166,-0.98833298683
1167,-0.988286972045
1168,-0.988323569297
1169,-0.98823159933
1170,-0.249455332756
1171,-0.248425245285
1172,-0.953000843524
1173,-0.953224122524
1174,-0.952904701232
1175,-0.987941682338
1176,-0.987995028495
1177,-0.987983584403
1178,-0.987947344779
1179,-0.988774180412
1180,-0.988850235939
1181,-0.988837838172
1182,-0.988795161247
1183,-0.988745987415
1184,-0.988772571086
1185,-0.988781034946
1186,-0.987377345561
1187,-0.987339735031
1188,-0.987372338771
1189,-0.987306296825
1190,-0.946298778057
1191,-0.94636178016
1192,-0.946236729621
1193,0.978645026683
1194,0.9786450266838
1195,-0.951999723911
1196,-0.952174663543
1197,-0.952211380004
1198,-0.579331994056
1199,-0.577726781368
1200,-0.985092639923
1201,-0.98533642292
1202,-0.985372662544
1203,0.4083541631698
1204,-0.9889907836914
1205,-0.988771677017
1206,-0.988650262355
1207,-0.98887938261
1208,0.40835416316986
1209,-0.989226460456
1210,-0.988877415657
1211,-0.989110589027
1212,-0.989147543907
1213,-0.98973095417
1214,-0.98945069313
1215,-0.989670038223
1216,-0.989717543125
1217,-0.989683926105
1218,-0.98980581760406
1219,-0.989594280719
1220,-0.989760637283
1221,-0.989790797233
1222,-0.989787578582
1223,-0.989682793617
1224,-0.98991513252
1225,-0.98969858884
1226,-0.98959004878
1227,-0.989783644676
1228,-0.989862501621
1229,-0.989923536777
1230,-0.4667371809482
1231,-0.4677790999412
1232,-0.97572445869
1233,-0.976042807102
1234,-0.976007640361
1235,-0.971885025501
1236,-0.971957683563
1237,-0.972031652927
1238,-0.989575266838
1239,-0.989831387996
1240,-0.989802479743
1241,-0.98986577987
1242,-0.98990547657
1243,-0.989721655845
1244,-0.989826083183
1245,-0.989805042743
1246,-0.989850401878
1247,-0.990068435668
1248,-0.990088403224
1249,-0.990057468414
1250,-0.990079641342
1251,-0.990123152732
1252,-0.990045607089
1253,-0.990159332752
1254,-0.990005254745
1255,-0.990028023719
1256,-0.990132153034
1257,-0.990049362182
1258,-0.989993989467
1259,-0.99009639024
1260,-0.98848593235
1261,-0.988706171512
1262,-0.988594710826
1263,-0.988650083541
1264,-0.989427685737
1265,-0.989501118659
1266,-0.989311516284
1267,-0.989512145519
1268,-0.989472985267
1269,-0.00922138988971
1270,-0.0093745291233
1271,-0.9896042943
1272,-0.98981750011444
1273,-0.98983991146
1274,-0.9898623228
1275,-0.98979824781417
1276,-0.989867210388
1277,-0.989742875099
1278,-0.989919006824
1279,-0.989807844161
1280,-0.989883780479
1281,-0.989741504192
1282,-0.989799201488
1283,-0.989792048931
1284,-0.989770054817
1285,-0.990024089813
1286,-0.989961624145
1287,-0.989908039569
1288,-0.9900419712
1289,-0.989949703216
1290,-0.98983287811
1291,-0.990012705326
1292,-0.989961802959
1293,-0.989989757537
1294,-0.988739848136
1295,-0.988900661468
1296,-0.988925635814
1297,-0.988943219184
1298,-0.98896801471
1299,-0.988928079605
1300,-0.988927066326
1301,-0.270249992609
1302,-0.269557654857
1303,0.977904677391
1304,-0.98842215538
1305,-0.98840689659118
1306,-0.988347232341
1307,-0.988310337066
1308,-0.988434970378
1309,0.979684412479
1310,-0.1782140731811
1311,-0.177559196949
1312,-0.956124305725
1313,-0.956226944923
1314,-0.956093311309
1315,-0.357958078384
1316,-0.3581929802894
1317,-0.98733282089
1318,-0.9873996973
1319,-0.987439990043
1320,-0.987431704998
1321,-0.643394470214
1322,-0.644010424613
1323,-0.3657719790935
1324,-0.3665898740291
1325,-0.989593863487
1326,-0.98959493637
1327,-0.989488899707
1328,-0.989552259445
1329,-0.989542484283
1330,-0.98950070142745
1331,-0.989976525306
1332,-0.989999771118
1333,-0.989837527275
1334,-0.989946126937
1335,-0.989952683448
1336,-0.989925682544
1337,-0.989960432052
1338,-0.98988521099
1339,-0.988302111625
1340,-0.988183617591
1341,-0.988186120986
1342,-0.988212406635
1343,-0.989534437656
1344,-0.989472031593
1345,-0.989209651947
1346,-0.989501059055
1347,-0.9895266294479
1348,-0.989943742752
1349,-0.989886164665
1350,-0.989792466163
1351,-0.989908874034
1352,-0.989890217781
1353,-0.98972004652
1354,-0.989924073219
1355,-0.98982465267
1356,-0.989914894104
1357,-0.1349345296621
